dataset,snapshot_count,model,transformation,direction,requested_delta,achieved_delta,delta_mode,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop,seed
email_eu_core,16,persistence_centralization,Density,increase,0.5,0.4994255074684029,relative,0.033190954773869345,0.0321356783919598,-0.0010552763819095465,-0.002112980546906308,achieved,False,42
email_eu_core,16,persistence_centralization,Density,decrease,-0.5,-0.3772500957487553,relative,0.033190954773869345,0.033341708542713566,0.00015075376884422093,0.00039961227457082314,achieved,False,42
email_eu_core,16,persistence_centralization,Bridge Trend,increase,0.5,5.1161764705882335,absolute,0.033190954773869345,0.033190954773869345,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_centralization,Bridge Trend,decrease,-0.5,-893.8191176470585,absolute,0.033190954773869345,0.033190954773869345,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_centralization,Churn,increase,0.5,0.04884865523414949,relative,0.033190954773869345,0.033190954773869345,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_centralization,Churn,decrease,-0.5,-0.09175704863995607,relative,0.033190954773869345,0.033190954773869345,0.0,0.0,achieved,False,42
email_eu_core,16,trend_clustering,Bridge Width,increase,0.1,0.1005251312828207,relative,0.07335114573475794,0.059599752601982255,-0.013751393132775687,-0.13679557497007455,achieved,False,42
email_eu_core,16,trend_clustering,Bridge Width,decrease,-0.1,-0.1005251312828207,relative,0.07335114573475794,0.06547404469930007,-0.00787710103545787,-0.07835952000198015,achieved,False,42
email_eu_core,16,trend_clustering,Centralization,increase,0.1,1.5172663118926422,relative,0.07335114573475794,0.056163314091008665,-0.017187831643749277,-0.011328157429600562,achieved,False,42
email_eu_core,16,trend_clustering,Centralization,decrease,-0.1,-0.4127429430819066,relative,0.07335114573475794,0.05540736074318168,-0.017943784991576263,-0.04347448040562965,achieved,False,42
email_eu_core,16,trend_clustering,Density,increase,0.1,0.09996170049789353,relative,0.07335114573475794,0.06998012380914057,-0.0033710219256173762,-0.03372313504899222,achieved,False,42
email_eu_core,16,trend_clustering,Density,decrease,-0.1,-0.09919571045576407,relative,0.07335114573475794,0.05261421724506848,-0.020736928489689464,-0.20905065747713975,achieved,False,42
email_eu_core,16,trend_clustering,Bridge Trend,increase,0.1,4.8205882352941165,absolute,0.07335114573475794,0.062001268711795045,-0.011349877022962897,-0.0023544589309380023,achieved,False,42
email_eu_core,16,trend_clustering,Bridge Trend,decrease,-0.1,-21.082352941176467,absolute,0.07335114573475794,0.06083399097047957,-0.012517154764278372,-0.0005937266489752577,achieved,False,42
email_eu_core,16,trend_clustering,Churn,increase,0.1,0.009182851460503915,relative,0.07335114573475794,0.07173609688090311,-0.001615048853854828,-0.17587661749743702,achieved,False,42
email_eu_core,16,trend_clustering,Churn,decrease,-0.1,-0.0691210400150459,relative,0.07335114573475794,0.07247337297363875,-0.0008777727611191943,-0.012699067620049197,achieved,False,42
email_eu_core,16,trend_clustering,Bridge Width,increase,0.25,0.24981245311327832,relative,0.07335114573475794,0.04001800743552515,-0.03333313829923279,-0.13343265271134327,achieved,False,42
email_eu_core,16,trend_clustering,Bridge Width,decrease,-0.25,-0.24981245311327832,relative,0.07335114573475794,0.057058509011572695,-0.016292636723185247,-0.06521947372974755,achieved,False,42
email_eu_core,16,trend_clustering,Centralization,increase,0.25,3.8018857010643208,relative,0.07335114573475794,0.07868624070904585,0.005335094974287913,0.0014032760040088468,achieved,False,42
email_eu_core,16,trend_clustering,Centralization,decrease,-0.25,-0.5987679315131884,relative,0.07335114573475794,0.03508173418621183,-0.038269411548546114,-0.06391359579300247,achieved,False,42
email_eu_core,16,trend_clustering,Density,increase,0.25,0.2504787437763309,relative,0.07335114573475794,0.060919271076207024,-0.012431874658550918,-0.049632453720912,achieved,False,42
email_eu_core,16,trend_clustering,Density,decrease,-0.25,-0.2462657985446189,relative,0.07335114573475794,0.024973243840671448,-0.04837790189408649,-0.19644588156370116,achieved,False,42
email_eu_core,16,trend_clustering,Bridge Trend,increase,0.25,5.745588235294116,absolute,0.07335114573475794,0.042931861288972806,-0.030419284445785136,-0.005294372516799053,achieved,False,42
email_eu_core,16,trend_clustering,Bridge Trend,decrease,-0.25,-288.60735294117643,absolute,0.07335114573475794,0.014282474711579184,-0.059068671023178754,-0.00020466793524563475,achieved,False,42
