dataset,snapshot_count,model,transformation,direction,requested_delta,achieved_delta,delta_mode,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop,seed
decentraland,24,trend_clustering,Density,decrease,-0.25,-0.24994499449944999,relative,0.8265297908705758,0.5981807362512122,-0.2283490546193636,-0.9135972299691967,achieved,False,42
decentraland,24,trend_clustering,Bridge Trend,increase,0.25,-28.20782608695653,absolute,0.8265297908705758,0.8643559413954561,0.037826150524880364,0.0013409807054351986,achieved,False,42
decentraland,24,trend_clustering,Bridge Trend,decrease,-0.25,-98.9926086956522,absolute,0.8265297908705758,0.3267313533004679,-0.4997984375701079,-0.00504884601138973,achieved,False,42
decentraland,24,trend_clustering,Churn,increase,0.25,0.09038474328764574,relative,0.8265297908705758,0.8303891650767576,0.003859374206181876,0.04269939887863127,achieved,False,42
decentraland,24,trend_clustering,Churn,decrease,-0.25,-0.11253156748645564,relative,0.8265297908705758,0.8538608851266041,0.02733109425602831,0.2428749093832528,achieved,False,42
decentraland,24,trend_clustering,Bridge Width,increase,0.5,0.499963917153785,relative,0.8265297908705758,0.6020645488579007,-0.22446524201267504,-0.44896288374273075,achieved,False,42
decentraland,24,trend_clustering,Bridge Width,decrease,-0.5,-0.49996391715378513,relative,0.8265297908705758,0.7968658329741227,-0.02966395789645304,-0.05933219754202508,achieved,False,42
decentraland,24,trend_clustering,Centralization,increase,0.5,0.02474099273233335,relative,0.8265297908705758,0.8264316099602829,-9.818091029289988e-05,-0.003968349667901152,achieved,False,42
decentraland,24,trend_clustering,Centralization,decrease,-0.5,-0.6525436833152931,relative,0.8265297908705758,0.7139166943410253,-0.11261309652955043,-0.17257556759635131,achieved,False,42
decentraland,24,trend_clustering,Density,increase,0.5,0.4692440672638693,relative,0.8265297908705758,1.0248542490947987,0.19832445822422295,0.4226467036240641,achieved,False,42
