dataset,analysis_mode,snapshot_count,model,transformation,direction,requested_delta,delta_mode,seed,feasible,infeasible_reason,edge_count_before,edge_count_after,edge_count_preserved,snapshots_violating_edge_count,transformation_status,valid_for_analysis,achieved_delta,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop
sx_mathoverflow,temporal_evaluation,16,persistence_bridge_width,Bridge Width,increase,0.5,relative,42,True,,5020,5020,True,0,ok,True,0.5,29.0,44.0,15.0,30.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_bridge_width,Bridge Width,decrease,-0.5,relative,42,True,,5020,5020,True,0,ok,True,-0.5,29.0,14.0,-15.0,-30.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_bridge_width,Centralization,increase,0.5,relative,42,True,,5020,5020,True,0,ok,True,1.6861888111888115,29.0,29.0,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_bridge_width,Centralization,decrease,-0.5,relative,42,True,,5020,5020,True,0,ok,True,-0.8732517482517482,29.0,29.0,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_bridge_width,Density,increase,0.5,relative,42,True,,5020,7529,False,0,ok,True,0.499800796812749,29.0,29.0,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_bridge_width,Density,decrease,-0.5,relative,42,True,,5020,2530,False,0,ok,True,-0.4960159362549801,29.0,29.0,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_bridge_width,Bridge Trend,increase,0.5,absolute,42,True,"bridge widths clamped to the width-1 floor, so the intended trend shape was not realised",5020,5020,True,0,saturated,False,12.129411764705878,29.0,29.0,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_bridge_width,Bridge Trend,decrease,-0.5,absolute,42,False,insufficient cross-community non-edges to widen the bridge,5020,40238,False,14,edge_count_infeasible,False,,,,,,,
sx_mathoverflow,temporal_evaluation,16,persistence_bridge_width,Churn,increase,0.5,relative,42,True,,5020,5020,True,0,ok,True,0.03527237436801018,29.0,29.0,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,persistence_bridge_width,Churn,decrease,-0.5,relative,42,True,,5020,5020,True,0,ok,True,-0.2786423824184884,29.0,29.0,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,trend_bridge_width,Bridge Width,increase,0.1,relative,42,True,,5020,5020,True,0,ok,True,0.10164271047227925,-11.099999999999852,-12.049999999999898,-0.9500000000000455,-9.346464646465094,achieved,False
sx_mathoverflow,temporal_evaluation,16,trend_bridge_width,Bridge Width,decrease,-0.1,relative,42,True,,5020,5020,True,0,ok,True,-0.10164271047227925,-11.099999999999852,-10.149999999999807,0.9500000000000455,9.346464646465094,achieved,False
sx_mathoverflow,temporal_evaluation,16,trend_bridge_width,Centralization,increase,0.1,relative,42,True,,5020,5020,True,0,ok,True,1.1774475524475523,-11.099999999999852,-11.099999999999852,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,trend_bridge_width,Centralization,decrease,-0.1,relative,42,True,,5020,5020,True,0,ok,True,-0.5034965034965034,-11.099999999999852,-11.099999999999852,0.0,0.0,achieved,False
