dataset,snapshot_count,model,transformation,direction,requested_delta,achieved_delta,delta_mode,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop,seed
tgbl_wiki,16,persistence_density,Churn,decrease,-0.5,-0.2703074886653946,relative,0.008484848484848486,0.008484848484848486,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_centralization,Bridge Width,increase,0.1,0.09769335142469471,relative,0.13564213564213565,0.13564213564213565,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_centralization,Bridge Width,decrease,-0.1,-0.09769335142469471,relative,0.13564213564213565,0.1253349824778396,-0.010307153164296035,-0.10550516502897468,achieved,False,42
tgbl_wiki,16,persistence_centralization,Centralization,increase,0.1,0.7025291047771982,relative,0.13564213564213565,0.17687074829931973,0.04122861265718408,0.05868598521659743,achieved,False,42
tgbl_wiki,16,persistence_centralization,Centralization,decrease,-0.1,-0.3412284223203533,relative,0.13564213564213565,0.09441352298495155,-0.0412286126571841,-0.12082408721064186,achieved,False,42
tgbl_wiki,16,persistence_centralization,Density,increase,0.1,0.10023866348448687,relative,0.13564213564213565,0.13481756338899195,-0.0008245722531436961,-0.008226089858743063,achieved,False,42
tgbl_wiki,16,persistence_centralization,Density,decrease,-0.1,-0.10023866348448687,relative,0.13564213564213565,0.1261595547309833,-0.009482580911152338,-0.09460003337554357,achieved,False,42
tgbl_wiki,16,persistence_centralization,Bridge Trend,increase,0.1,1.482352941176471,absolute,0.13564213564213565,0.13564213564213565,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_centralization,Bridge Trend,decrease,-0.1,-13.542647058823526,absolute,0.13564213564213565,0.13564213564213565,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_centralization,Churn,increase,0.1,0.0052284595494757734,relative,0.13564213564213565,0.13564213564213565,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_centralization,Churn,decrease,-0.1,-0.0904048420354766,relative,0.13564213564213565,0.13564213564213565,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_centralization,Bridge Width,increase,0.25,0.2510176390773406,relative,0.13564213564213565,0.1150278293135436,-0.02061430632859204,-0.08212293926579639,achieved,False,42
tgbl_wiki,16,persistence_centralization,Bridge Width,decrease,-0.25,-0.2510176390773406,relative,0.13564213564213565,0.1150278293135436,-0.02061430632859204,-0.08212293926579639,achieved,False,42
tgbl_wiki,16,persistence_centralization,Centralization,increase,0.25,0.9112806101967083,relative,0.13564213564213565,0.18717790146361574,0.05153576582148009,0.05655312452039951,achieved,False,42
tgbl_wiki,16,persistence_centralization,Centralization,decrease,-0.25,-0.5258932155760738,relative,0.13564213564213565,0.06349206349206349,-0.07215007215007216,-0.13719528986704563,achieved,False,42
tgbl_wiki,16,persistence_centralization,Density,increase,0.25,0.25011933174224343,relative,0.13564213564213565,0.13358070500927643,-0.0020614306328592125,-0.008241788503511547,achieved,False,42
tgbl_wiki,16,persistence_centralization,Density,decrease,-0.25,-0.25011933174224343,relative,0.13564213564213565,0.10678210678210678,-0.028860028860028863,-0.1153850390491612,achieved,False,42
tgbl_wiki,16,persistence_centralization,Bridge Trend,increase,0.25,0.902941176470589,absolute,0.13564213564213565,0.13564213564213565,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_centralization,Bridge Trend,decrease,-0.25,-176.11617647058821,absolute,0.13564213564213565,0.13564213564213565,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_centralization,Churn,increase,0.25,0.01260835885707534,relative,0.13564213564213565,0.13564213564213565,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_centralization,Churn,decrease,-0.25,-0.2094488817384419,relative,0.13564213564213565,0.13564213564213565,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_centralization,Bridge Width,increase,0.5,0.4993215739484396,relative,0.13564213564213565,0.09441352298495155,-0.0412286126571841,-0.08256925958789314,achieved,False,42
tgbl_wiki,16,persistence_centralization,Bridge Width,decrease,-0.5,-0.4993215739484396,relative,0.13564213564213565,0.1150278293135436,-0.02061430632859204,-0.04128462979394656,achieved,False,42
tgbl_wiki,16,persistence_centralization,Centralization,increase,0.5,0.9112806101967083,relative,0.13564213564213565,0.18717790146361574,0.05153576582148009,0.05655312452039951,achieved,False,42
tgbl_wiki,16,persistence_centralization,Centralization,decrease,-0.5,-0.6623845845042151,relative,0.13564213564213565,0.04287775716347145,-0.0927643784786642,-0.14004610108506216,achieved,False,42
tgbl_wiki,16,persistence_centralization,Density,increase,0.5,0.49976133651551313,relative,0.13564213564213565,0.14162028447742733,0.005978148835291686,0.011962007459346783,achieved,False,42
tgbl_wiki,16,persistence_centralization,Density,decrease,-0.5,-0.49260143198090695,relative,0.13564213564213565,0.06782106782106782,-0.06782106782106782,-0.13767939640032664,achieved,False,42
tgbl_wiki,16,persistence_centralization,Bridge Trend,increase,0.5,0.06176470588235383,absolute,0.13564213564213565,0.13564213564213565,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_centralization,Bridge Trend,decrease,-0.5,-171.45735294117648,absolute,0.13564213564213565,0.13564213564213565,0.0,0.0,achieved,False,42
