dataset,snapshot_count,model,transformation,direction,requested_delta,achieved_delta,delta_mode,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop,seed
tgbl_uci,20,persistence_centralization,Centralization,decrease,-0.5,-0.816837147692987,relative,0.04144708730950007,0.015809713715994874,-0.025637373593505198,-0.03138615042902181,achieved,False,42
tgbl_uci,20,persistence_centralization,Density,increase,0.5,0.4993509303331891,relative,0.04144708730950007,0.04073493804301381,-0.0007121492664862589,-0.0014261498742198823,achieved,False,42
tgbl_uci,20,persistence_centralization,Density,decrease,-0.5,-0.4655993076590221,relative,0.04144708730950007,0.025067654180316194,-0.016379433129183878,-0.03517924717615608,achieved,False,42
tgbl_uci,20,persistence_centralization,Bridge Trend,increase,0.5,4.70075187969925,absolute,0.04144708730950007,0.04144708730950007,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_centralization,Bridge Trend,decrease,-0.5,-241.02932330827073,absolute,0.04144708730950007,0.04144708730950007,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_centralization,Churn,increase,0.5,0.017837227301500447,relative,0.04144708730950007,0.04144708730950007,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_centralization,Churn,decrease,-0.5,-0.21032007081916054,relative,0.04144708730950007,0.04144708730950007,0.0,0.0,achieved,False,42
tgbl_uci,20,trend_clustering,Bridge Width,increase,0.1,0.10114942528735629,relative,-0.014895100594840782,-0.014402557257976095,0.000492543336864687,0.004869462534912248,achieved,False,42
tgbl_uci,20,trend_clustering,Bridge Width,decrease,-0.1,-0.10000000000000003,relative,-0.014895100594840782,-0.017292646714304055,-0.002397546119463273,-0.023975461194632723,achieved,False,42
tgbl_uci,20,trend_clustering,Centralization,increase,0.1,1.0199426006328651,relative,-0.014895100594840782,-0.03886010531317746,-0.02396500471833668,-0.02349642490025087,achieved,False,42
tgbl_uci,20,trend_clustering,Centralization,decrease,-0.1,-0.41504157774670686,relative,-0.014895100594840782,-0.01659755964219669,-0.0017024590473559073,-0.004101899999028267,achieved,False,42
