dataset,snapshot_count,model,transformation,direction,requested_delta,achieved_delta,delta_mode,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop,seed
sx_mathoverflow,20,persistence_centralization,Density,decrease,-0.5,-0.4998522458628841,relative,0.18017376442102265,0.0771969804871101,-0.10297678393391255,-0.20601444684147802,achieved,False,42
sx_mathoverflow,20,persistence_centralization,Bridge Trend,increase,0.5,15.620300751879709,absolute,0.18017376442102265,0.18017376442102265,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_centralization,Bridge Trend,decrease,-0.5,-145.19248120300765,absolute,0.18017376442102265,0.18017376442102265,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_centralization,Churn,increase,0.5,0.04284863470750004,relative,0.18017376442102265,0.18017376442102265,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_centralization,Churn,decrease,-0.5,-0.3449944859380322,relative,0.18017376442102265,0.18017376442102265,0.0,0.0,achieved,False,42
sx_mathoverflow,20,trend_clustering,Bridge Width,increase,0.1,0.10029313232830815,relative,0.15782085336424584,0.13966369859010241,-0.018157154774143425,-0.1810408584578477,achieved,False,42
sx_mathoverflow,20,trend_clustering,Bridge Width,decrease,-0.1,-0.10029313232830828,relative,0.15782085336424584,0.15200890577617696,-0.005811947588068883,-0.0579496068488872,achieved,False,42
sx_mathoverflow,20,trend_clustering,Centralization,increase,0.1,1.2048018513161698,relative,0.15782085336424584,0.29670319939276724,0.1388823460285214,0.11527401445872715,achieved,False,42
sx_mathoverflow,20,trend_clustering,Centralization,decrease,-0.1,-0.5597338733005496,relative,0.15782085336424584,0.10197909310721584,-0.05584176025703,-0.09976483990106083,achieved,False,42
sx_mathoverflow,20,trend_clustering,Density,increase,0.1,0.10002955082742324,relative,0.15782085336424584,0.14236887341024093,-0.015451979954004907,-0.15447415115022917,achieved,False,42
sx_mathoverflow,20,trend_clustering,Density,decrease,-0.1,-0.09995567375886522,relative,0.15782085336424584,0.12489521533943465,-0.03292563802481119,-0.3294023919466699,achieved,False,42
sx_mathoverflow,20,trend_clustering,Bridge Trend,increase,0.1,12.459398496240606,absolute,0.15782085336424584,0.13344664513026563,-0.024374208233980205,-0.001956290926992557,achieved,False,42
sx_mathoverflow,20,trend_clustering,Bridge Trend,decrease,-0.1,-66.15263157894738,absolute,0.15782085336424584,0.20469522882623725,0.04687437546199141,0.0007085791501136421,achieved,False,42
sx_mathoverflow,20,trend_clustering,Churn,increase,0.1,0.009008729338882884,relative,0.15782085336424584,0.1512776099706491,-0.006543243393596743,-0.7263225641995067,achieved,False,42
sx_mathoverflow,20,trend_clustering,Churn,decrease,-0.1,-0.08719680281381326,relative,0.15782085336424584,0.15881667064247734,0.0009958172782315033,0.011420341642087722,achieved,False,42
sx_mathoverflow,20,trend_clustering,Bridge Width,increase,0.25,0.24958123953098812,relative,0.15782085336424584,0.11722295554323242,-0.04059789782101342,-0.16266406039694647,achieved,False,42
sx_mathoverflow,20,trend_clustering,Bridge Width,decrease,-0.25,-0.24958123953098835,relative,0.15782085336424584,0.13802144071748362,-0.019799412646762216,-0.07933053255112107,achieved,False,42
sx_mathoverflow,20,trend_clustering,Centralization,increase,0.25,1.3002603413364193,relative,0.15782085336424584,0.34160128179752386,0.18378042843327802,0.14134125497082134,achieved,False,42
sx_mathoverflow,20,trend_clustering,Centralization,decrease,-0.25,-0.7549898756146949,relative,0.15782085336424584,0.052313591043682744,-0.1055072623205631,-0.13974659227669983,achieved,False,42
sx_mathoverflow,20,trend_clustering,Density,increase,0.25,0.25014775413711593,relative,0.15782085336424584,0.1339841263823524,-0.02383672698189343,-0.09529058961220005,achieved,False,42
sx_mathoverflow,20,trend_clustering,Density,decrease,-0.25,-0.25014775413711576,relative,0.15782085336424584,0.09963004577866943,-0.058190807585576404,-0.2326257446776026,achieved,False,42
